CustomerID,Recency,Frequency,Monetary,product_category,restaurant_type,purchase_date
CUST0423,308,9,5038.1742877297,carne,hotel,2024-09-30
CUST0424,144,1,8633.661164128933,pescado,fine_dining,2025-03-13
CUST0425,269,5,23493.08808296178,carne,hotel,2024-11-08
CUST0426,124,4,32828.32824264506,carne,fine_dining,2025-04-02
CUST0427,106,4,10038.810499226342,marisco,fine_dining,2025-04-20
CUST0428,158,3,18088.35546087632,carne,hotel,2025-02-27
CUST0429,147,4,17975.36147716044,marisco,casual,2025-03-10
CUST0430,145,9,20662.368357852698,carne,hotel,2025-03-12
CUST0431,120,7,4565.223791796272,especias,casual,2025-04-06
CUST0432,319,5,3605.2199323996265,queso,hotel,2024-09-19
CUST0433,275,7,1549.880596495103,marisco,hotel,2024-11-02
CUST0434,92,6,16493.658973329202,marisco,casual,2025-05-04
CUST0435,58,2,3793.255721876065,pescado,casual,2025-06-07
CUST0436,346,4,125730.47678364349,especias,casual,2024-08-23
CUST0437,229,4,28546.403650848282,pescado,hotel,2024-12-18
CUST0438,117,4,4551.914746712042,especias,casual,2025-04-09
CUST0439,318,10,46179.94674785073,especias,casual,2024-09-20
CUST0440,279,3,46289.41002845338,carne,casual,2024-10-29
CUST0441,127,4,50206.22695490063,pescado,fine_dining,2025-03-30
CUST0442,129,6,6615.022583213484,queso,casual,2025-03-28
CUST0443,58,5,30370.424054425603,especias,casual,2025-06-07
CUST0444,122,4,51064.12485477457,especias,casual,2025-04-04
CUST0445,1,4,71398.15700540406,marisco,fine_dining,2025-08-03
CUST0446,239,1,3233.8457770784466,carne,fine_dining,2024-12-08
CUST0447,290,3,11938.64718069934,queso,casual,2024-10-18
CUST0448,96,8,6381.516228514683,especias,casual,2025-04-30
CUST0449,126,5,95730.71253442542,marisco,casual,2025-03-31
CUST0450,118,4,24251.348906830568,pescado,casual,2025-04-08
CUST0451,48,12,36185.652894381994,especias,fine_dining,2025-06-17
CUST0452,89,3,23897.41424999221,marisco,casual,2025-05-07
CUST0453,237,7,21600.155017766407,pescado,fine_dining,2024-12-10
CUST0454,272,12,6259.665730770876,carne,hotel,2024-11-05
CUST0455,189,4,9496.330721542734,pescado,fine_dining,2025-01-27
CUST0456,192,6,15941.571731917991,especias,hotel,2025-01-24
CUST0457,69,7,7758.811741444998,queso,fine_dining,2025-05-27
CUST0458,278,5,6451.051348191027,pescado,fine_dining,2024-10-30
CUST0459,349,4,12082.252423928501,queso,fine_dining,2024-08-20
CUST0460,247,11,8103.296047291613,queso,casual,2024-11-30
CUST0461,76,3,15599.392905488447,pescado,fine_dining,2025-05-22
CUST0462,154,5,9530.950901974978,carne,casual,2025-03-03
CUST0463,144,8,7482.419838695127,pescado,fine_dining,2025-03-13
CUST0464,86,7,5869.62499442113,marisco,fine_dining,2025-05-10
CUST0465,185,8,14932.063700036786,queso,hotel,2025-01-31
CUST0466,285,6,36079.079454679086,especias,fine_dining,2024-10-23
CUST0467,220,8,28453.93491788285,queso,casual,2024-12-27
CUST0468,69,2,3223.619259290789,especias,hotel,2025-05-27
CUST0469,47,7,35063.67407814075,marisco,hotel,2025-06-18
CUST0470,94,6,28253.686339108903,marisco,fine_dining,2025-05-02
CUST0471,238,16,36042.1221215798,marisco,fine_dining,2024-12-09
CUST0472,204,7,43861.07433401242,pescado,hotel,2025-01-12
CUST0473,218,4,7168.963498069979,queso,casual,2024-12-29
CUST0474,341,3,10996.88598058666,especias,fine_dining,2024-08-28
CUST0475,39,6,88932.56813108355,marisco,hotel,2025-06-26
CUST0476,100,8,83801.86716829866,marisco,casual,2025-04-26
CUST0477,289,4,13747.078745781597,especias,fine_dining,2024-10-19
CUST0478,254,4,27126.912917398477,queso,hotel,2024-11-23
CUST0479,222,5,29607.11720175637,queso,hotel,2024-12-25
CUST0480,357,3,86061.27470856215,especias,fine_dining,2024-08-12
CUST0481,23,4,20961.665075949197,carne,casual,2025-07-12
CUST0482,250,6,4415.530600700873,queso,casual,2024-11-27
CUST0483,10,8,9220.312940776792,especias,hotel,2025-07-25
CUST0484,246,6,340682.70714819926,especias,casual,2024-12-01
CUST0485,325,8,4215.607248984911,marisco,hotel,2024-09-13
CUST0486,100,3,15606.601980895493,especias,fine_dining,2025-04-26
CUST0487,290,7,150046.96532526094,pescado,casual,2024-10-18
CUST0488,180,5,6670.345550261366,marisco,fine_dining,2025-02-05
CUST0489,223,3,970.9458356064431,marisco,hotel,2024-12-24
CUST0490,250,7,1166.978164939524,queso,fine_dining,2024-11-27
CUST0491,147,4,6707.32989945032,carne,casual,2025-03-10
CUST0492,96,4,2545.889644699859,queso,fine_dining,2025-04-30
CUST0493,257,5,41870.53025497773,pescado,casual,2024-11-20
CUST0494,325,5,19405.548179489782,marisco,casual,2024-09-13
CUST0495,4,6,1756.946956623908,marisco,casual,2025-07-31
CUST0496,16,5,3010.373070437388,especias,casual,2025-07-19
CUST0497,280,7,51293.056907985956,carne,casual,2024-10-28
CUST0498,336,5,18003.640054561034,carne,hotel,2024-09-02
CUST0499,247,8,62243.010716617486,especias,fine_dining,2024-11-30
CUST0500,258,10,45441.49504357761,pescado,hotel,2024-11-19
CUST0501,160,4,4696.86001264097,carne,fine_dining,2025-02-25
CUST0502,340,5,35851.412719629734,marisco,fine_dining,2024-08-29
CUST0503,152,4,26056.46654021097,pescado,fine_dining,2025-03-05
CUST0504,178,5,2086.9297207235777,queso,hotel,2025-02-07
CUST0505,163,6,3801.65530239637,queso,casual,2025-02-22
CUST0506,33,3,169878.82613137126,pescado,casual,2025-07-02
CUST0507,179,6,5869.530625580034,marisco,hotel,2025-02-06
CUST0508,101,11,22397.201619120817,queso,casual,2025-04-25
CUST0509,268,6,12265.177612070884,marisco,fine_dining,2024-11-09
CUST0510,323,6,17834.57267981717,especias,casual,2024-09-15
CUST0511,65,8,13103.990981686007,carne,casual,2025-05-31
CUST0512,168,6,38962.59954369163,pescado,casual,2025-02-17
CUST0513,330,8,37955.170945535516,carne,fine_dining,2024-09-08
CUST0514,43,4,16698.8436511667,especias,casual,2025-06-22
CUST0515,44,4,6007.098560870761,queso,casual,2025-06-21
CUST0516,285,7,8403.313279015902,marisco,casual,2024-10-23
CUST0517,12,5,3069.4402322485603,marisco,hotel,2025-07-23
CUST0518,95,5,10622.619102682822,especias,hotel,2025-05-01
CUST0519,302,3,2537.0188396921367,pescado,casual,2024-10-06
CUST0520,253,3,18472.11147268977,carne,hotel,2024-11-24
CUST0521,242,4,19953.670984648106,queso,hotel,2024-12-05
CUST0522,35,5,40555.31597073418,pescado,fine_dining,2025-06-30
CUST0523,215,7,4381.228277629532,especias,hotel,2025-01-01
CUST0524,337,5,4689.001246401838,especias,hotel,2024-09-01
CUST0525,90,6,68177.61434302643,marisco,casual,2025-05-06
CUST0526,264,5,3776.0724839264853,queso,fine_dining,2024-11-13
CUST0527,93,6,115426.17245061777,pescado,fine_dining,2025-05-03
CUST0528,90,9,5891.542161574915,marisco,fine_dining,2025-05-06
CUST0529,115,5,5932.86130973179,queso,hotel,2025-04-11
CUST0530,105,3,34474.666595277566,carne,casual,2025-04-21
CUST0531,196,3,25708.10818449555,carne,fine_dining,2025-01-20
CUST0532,314,4,76627.17061348393,marisco,fine_dining,2024-09-24
CUST0533,114,7,2239.182300440368,pescado,hotel,2025-04-12
CUST0534,75,5,25306.223023873354,queso,fine_dining,2025-05-21
CUST0535,217,5,14174.454316785355,carne,casual,2024-12-30
CUST0536,277,5,5056.562236856519,carne,fine_dining,2024-10-31
CUST0537,249,4,97405.9989882571,pescado,casual,2024-11-28
CUST0538,164,9,18779.478526245817,marisco,casual,2025-02-21
CUST0539,357,5,13937.25958595529,especias,casual,2024-08-12
CUST0540,192,9,23369.251799203274,queso,hotel,2025-01-24
CUST0541,227,5,2635.467643058392,carne,hotel,2024-12-20
CUST0542,177,5,4258.039663938615,especias,casual,2025-02-08
CUST0543,99,2,10641.84371231872,pescado,casual,2025-04-27
CUST0544,36,4,20364.97651305626,marisco,fine_dining,2025-06-29
CUST0545,96,9,53093.22215404701,queso,fine_dining,2025-04-30
CUST0546,152,7,6125.7039338764225,pescado,fine_dining,2025-03-05
CUST0547,151,7,4875.016979125383,marisco,hotel,2025-03-06
CUST0548,190,10,24504.120173521762,pescado,fine_dining,2025-01-26
CUST0549,224,5,12955.454503396953,carne,casual,2024-12-23
CUST0550,37,4,2173.0691191771325,carne,casual,2025-06-28
CUST0551,268,9,5924.16313272296,especias,hotel,2024-11-09
CUST0552,183,4,12374.611577159609,pescado,hotel,2025-02-02
CUST0553,13,3,12720.455885115498,carne,fine_dining,2025-07-22
CUST0554,279,3,16236.684862928072,marisco,hotel,2024-10-29
CUST0555,217,8,4043.4381082589694,especias,casual,2024-12-30
CUST0556,355,6,13018.874140359201,queso,casual,2024-08-14
CUST0557,361,7,38263.37927134482,pescado,hotel,2024-08-08
CUST0558,286,6,826.777724210759,carne,casual,2024-10-22
CUST0559,273,10,11190.049158257865,marisco,hotel,2024-11-04
CUST0560,62,5,2816.3568970974848,pescado,casual,2025-06-03
CUST0561,84,6,14370.582257664344,marisco,fine_dining,2025-05-12
CUST0562,217,8,3295.73765824548,especias,hotel,2024-12-30
CUST0563,342,4,16970.718909616367,carne,hotel,2024-08-27
CUST0564,187,9,75493.85715348617,carne,hotel,2025-01-29
CUST0565,19,6,5573.124146724261,especias,casual,2025-07-16
CUST0566,177,6,6442.869223600766,marisco,fine_dining,2025-02-08
CUST0567,100,3,9277.235071972249,pescado,hotel,2025-04-26
CUST0568,233,9,20411.47127549952,marisco,casual,2024-12-14
CUST0569,76,10,5356.809931553368,pescado,hotel,2025-05-20
CUST0570,265,4,10147.26033734648,especias,casual,2024-11-12
CUST0571,284,5,7598.300939036565,queso,fine_dining,2024-10-24
CUST0572,206,5,9308.122557656276,pescado,casual,2025-01-10
CUST0573,223,5,20652.290417721633,carne,casual,2024-12-24
CUST0574,52,10,25751.135843759606,carne,hotel,2025-06-13
CUST0575,339,6,3389.2689873523123,carne,casual,2024-08-30
CUST0576,144,7,20571.837003675504,marisco,hotel,2025-03-13
CUST0577,69,8,344873.08980923484,marisco,casual,2025-05-27
CUST0578,99,12,69521.7740845726,marisco,fine_dining,2025-04-27
CUST0579,25,11,7811.18974171091,carne,casual,2025-07-10
CUST0580,53,8,16933.9153389564,pescado,hotel,2025-06-12
CUST0581,151,5,14351.24418568388,carne,casual,2025-03-06
CUST0582,144,6,23496.926514379404,pescado,casual,2025-03-13
CUST0583,57,5,9729.867924829929,marisco,fine_dining,2025-06-08
CUST0584,39,6,11339.192314209391,queso,hotel,2025-06-26
CUST0585,109,7,7146.272956860429,marisco,fine_dining,2025-04-17
CUST0586,181,7,44382.8656211475,especias,casual,2025-02-04
CUST0587,42,1,20254.684921018274,pescado,fine_dining,2025-06-23
CUST0588,186,5,20408.89745402281,queso,casual,2025-01-30
CUST0589,223,5,50188.90833540356,marisco,casual,2024-12-24
CUST0590,122,8,50936.924963181504,queso,fine_dining,2025-04-04
CUST0591,133,10,42178.59815653702,carne,fine_dining,2025-03-24
CUST0592,163,4,49431.060868116336,pescado,casual,2025-02-22
CUST0593,215,4,70815.86069692642,especias,fine_dining,2025-01-01
CUST0594,221,5,5645.144337959831,carne,fine_dining,2024-12-26
CUST0595,235,4,11009.261179213334,queso,casual,2024-12-12
CUST0596,331,6,30155.3767255433,marisco,hotel,2024-09-07
CUST0597,146,8,6121.978510821666,pescado,fine_dining,2025-03-11
CUST0598,239,3,10320.792012394717,especias,fine_dining,2024-12-08
CUST0599,76,9,18026.30586805523,marisco,hotel,2025-05-20
CUST0600,9,6,11790.326089347995,especias,fine_dining,2025-07-26
CUST0601,74,7,15854.187426052471,pescado,casual,2025-05-22
CUST0602,253,5,4721.012008147385,queso,fine_dining,2024-11-24
CUST0603,230,6,14291.432035213742,especias,casual,2024-12-17
CUST0604,7,10,16969.862440730605,pescado,hotel,2025-07-28
CUST0605,174,4,74620.79894327835,especias,hotel,2025-02-11
CUST0606,141,5,11345.094707226042,marisco,hotel,2025-03-16
CUST0607,168,6,7745.802906760497,especias,fine_dining,2025-02-17
CUST0608,170,5,30276.110417090855,marisco,hotel,2025-02-15
CUST0609,283,4,620.4352499903862,marisco,fine_dining,2024-10-25
CUST0610,122,10,10805.620890453354,pescado,fine_dining,2025-04-04
CUST0611,194,5,8879.111052506902,carne,fine_dining,2025-01-22
CUST0612,5,6,19265.89749508095,especias,hotel,2025-07-30
CUST0613,29,5,51606.16599350409,queso,hotel,2025-07-06
CUST0614,165,6,70014.06188227086,marisco,fine_dining,2025-02-20
CUST0615,339,6,18998.548723174576,carne,hotel,2024-08-30
CUST0616,136,10,3144.7399362658725,marisco,fine_dining,2025-03-21
CUST0617,321,6,8874.910942513421,carne,hotel,2024-09-17
CUST0618,342,9,9903.267785932292,carne,casual,2024-08-27
CUST0619,145,6,21426.53983417893,queso,hotel,2025-03-12
CUST0620,327,3,15700.011536554566,carne,hotel,2024-09-11
CUST0621,217,4,7456.728500106226,queso,hotel,2024-12-30
CUST0622,301,3,4245.104620698812,pescado,fine_dining,2024-10-07
CUST0623,132,6,6226.647135077817,marisco,fine_dining,2025-03-25
CUST0624,292,4,6001.85161092068,queso,casual,2024-10-16
CUST0625,70,4,75112.86886952774,marisco,casual,2025-05-26
CUST0626,252,7,6874.069580847716,especias,casual,2024-11-25
CUST0627,275,7,15761.195887259832,pescado,fine_dining,2024-11-02
CUST0628,364,7,39089.59485569766,especias,casual,2024-08-05
CUST0629,182,6,18034.97978427511,especias,casual,2025-02-03
CUST0630,167,5,5009.881519730355,carne,hotel,2025-02-18
CUST0631,91,3,39745.631464838945,carne,casual,2025-05-05
CUST0632,202,7,21149.198878913227,especias,hotel,2025-01-14
CUST0633,346,6,1668.5035905197096,carne,fine_dining,2024-08-23
CUST0634,19,5,51580.120828717634,marisco,fine_dining,2025-07-16
CUST0635,39,5,35544.82621124664,carne,hotel,2025-06-26
CUST0636,126,5,20820.027695810517,especias,casual,2025-03-31
CUST0637,173,8,76109.90337249482,carne,fine_dining,2025-02-12
CUST0638,141,5,34739.68212022529,carne,hotel,2025-03-16
CUST0639,242,6,45849.15256578254,queso,fine_dining,2024-12-05
CUST0640,220,5,41838.480313772736,queso,fine_dining,2024-12-27
CUST0641,126,4,31641.162944842166,especias,casual,2025-03-31
CUST0642,58,7,2475.721975781537,marisco,fine_dining,2025-06-07
CUST0643,148,8,2789.7379008488547,pescado,hotel,2025-03-09
CUST0644,317,9,34752.63476975124,pescado,casual,2024-09-21
CUST0645,361,4,50859.43474953154,especias,hotel,2024-08-08
CUST0646,1,4,7331.949991971828,marisco,hotel,2025-08-03
CUST0647,348,7,4872.71883298362,marisco,hotel,2024-08-21
CUST0648,190,4,19299.2270097306,marisco,casual,2025-01-26
CUST0649,191,4,3474.1858023551104,queso,fine_dining,2025-01-25
CUST0650,312,4,12534.903872861529,especias,hotel,2024-09-26
CUST0651,117,5,10405.228638289145,pescado,fine_dining,2025-04-09
CUST0652,134,5,11857.471841254863,marisco,fine_dining,2025-03-23
CUST0653,58,2,97694.56469596362,especias,hotel,2025-06-07
CUST0654,44,6,7872.876114146294,pescado,fine_dining,2025-06-21
CUST0655,173,11,15655.520477485416,queso,casual,2025-02-12
CUST0656,160,5,3995.8595208931542,carne,casual,2025-02-25
CUST0657,173,10,38007.706580783495,pescado,fine_dining,2025-02-12
CUST0658,317,3,12401.64819710055,pescado,fine_dining,2024-09-21
CUST0659,303,6,48217.55432099363,pescado,casual,2024-10-05
CUST0660,149,10,1271.6404931051457,carne,fine_dining,2025-03-08
CUST0661,80,9,14003.172704693296,marisco,fine_dining,2025-05-16
CUST0662,213,3,16937.70907817338,carne,fine_dining,2025-01-03
CUST0663,203,4,36926.822533517596,pescado,fine_dining,2025-01-13
CUST0664,252,4,7810.087143865292,queso,hotel,2024-11-25
CUST0665,229,5,32597.634402430314,pescado,fine_dining,2024-12-18
CUST0666,164,3,8758.103556063837,queso,casual,2025-02-21
CUST0667,227,7,16300.113743384887,especias,hotel,2024-12-20
CUST0668,147,3,37313.920629890046,queso,hotel,2025-03-10
CUST0669,20,7,5857.046039549684,pescado,casual,2025-07-15
CUST0670,47,6,31124.633441538685,carne,fine_dining,2025-06-18
CUST0671,233,7,20745.25361347249,pescado,hotel,2024-12-14
CUST0672,305,5,10630.644024007326,pescado,hotel,2024-10-03
CUST0673,14,4,7608.06076072479,especias,fine_dining,2025-07-21
CUST0674,143,4,1815.9087646832056,marisco,fine_dining,2025-03-14
CUST0675,1,3,13696.618131515805,pescado,casual,2025-08-03
CUST0676,54,8,10648.438212324845,especias,hotel,2025-06-11
CUST0677,259,4,28121.844697328164,carne,fine_dining,2024-11-18
CUST0678,144,8,25416.863550915976,especias,fine_dining,2025-03-13
CUST0679,12,4,43273.14398825472,especias,casual,2025-07-23
CUST0680,330,5,44886.81912791522,queso,hotel,2024-09-08
CUST0681,224,5,348261.2039857792,marisco,fine_dining,2024-12-23
CUST0682,272,7,24805.73498610782,marisco,casual,2024-11-05
CUST0683,358,5,6277.327405949058,carne,hotel,2024-08-11
CUST0684,156,3,33906.53932399127,especias,hotel,2025-03-01
CUST0685,8,6,73944.80699829315,carne,hotel,2025-07-27
CUST0686,122,6,23862.596460449215,carne,hotel,2025-04-04
CUST0687,348,5,1773.7994924037362,marisco,casual,2024-08-21
CUST0688,164,7,25862.01037416159,marisco,fine_dining,2025-02-21
CUST0689,90,6,7905.376200573523,marisco,hotel,2025-05-06
CUST0690,136,3,3957.0113349345165,pescado,hotel,2025-03-21
CUST0691,186,5,17887.491689961,especias,fine_dining,2025-01-30
CUST0692,316,5,3227.1517090967327,carne,hotel,2024-09-22
CUST0693,178,7,41287.59168249267,especias,hotel,2025-02-07
CUST0694,28,7,30824.01439834298,carne,fine_dining,2025-07-07
CUST0695,220,7,13609.199076339444,carne,fine_dining,2024-12-27
CUST0696,357,6,8562.024547936531,carne,hotel,2024-08-12
CUST0697,41,7,12345.796234784997,carne,fine_dining,2025-06-24
CUST0698,228,5,5400.543838884737,queso,casual,2024-12-19
CUST0699,192,9,13740.815192701379,queso,casual,2025-01-24
CUST0700,145,7,863.2558461425459,pescado,hotel,2025-03-12
CUST0701,201,3,16218.050825839455,marisco,hotel,2025-01-15
CUST0702,212,6,16637.095129261612,carne,fine_dining,2025-01-04
CUST0703,220,6,34555.42563567698,especias,fine_dining,2024-12-27
CUST0704,240,10,20029.906526650724,queso,hotel,2024-12-07
CUST0705,46,8,39438.78286658165,marisco,hotel,2025-06-19
CUST0706,35,4,25647.497821978875,pescado,casual,2025-06-30
CUST0707,253,10,41843.61336032078,marisco,fine_dining,2024-11-24
CUST0708,82,7,204146.92822561113,carne,hotel,2025-05-14
CUST0709,256,4,22588.299454347594,marisco,hotel,2024-11-21
CUST0710,197,9,17839.927295394897,carne,fine_dining,2025-01-19
CUST0711,303,5,48640.85561509727,queso,fine_dining,2024-10-05
CUST0712,10,8,9292.274948098217,queso,hotel,2025-07-25
CUST0713,312,11,13173.76222227535,carne,hotel,2024-09-26
CUST0714,286,7,22610.389777028617,especias,hotel,2024-10-22
CUST0715,242,7,15955.920390788953,queso,fine_dining,2024-12-05
CUST0716,251,4,15884.254694640958,especias,hotel,2024-11-26
CUST0717,5,5,36495.68777040001,carne,hotel,2025-07-30
CUST0718,119,3,2721.9813904494954,carne,hotel,2025-04-07
CUST0719,289,7,113394.62430794747,queso,casual,2024-10-19
CUST0720,65,7,24126.599004080494,especias,casual,2025-05-31
CUST0721,146,6,9945.83208209644,carne,fine_dining,2025-03-11
CUST0722,224,6,75600.87183702286,queso,hotel,2024-12-23
CUST0723,239,6,16460.259452148974,carne,hotel,2024-12-08
CUST0724,177,6,16899.997003177068,marisco,fine_dining,2025-02-08
CUST0725,267,6,11973.688582056466,marisco,fine_dining,2024-11-10
CUST0726,341,3,64399.67399277524,queso,fine_dining,2024-08-28
CUST0727,282,4,14703.181924910608,carne,hotel,2024-10-26
CUST0728,63,2,8490.933448889067,queso,casual,2025-06-02
CUST0729,217,4,40293.407737839625,pescado,fine_dining,2024-12-30
CUST0730,342,4,48442.14904353199,queso,hotel,2024-08-27
CUST0731,315,6,73996.90149794194,queso,fine_dining,2024-09-23
CUST0732,283,7,27966.684124878822,marisco,hotel,2024-10-25
CUST0733,177,6,46697.06908669419,marisco,fine_dining,2025-02-08
CUST0734,98,5,11451.969390812286,carne,hotel,2025-04-28
CUST0735,105,6,41397.2447611788,queso,fine_dining,2025-04-21
CUST0736,99,7,31185.009447863144,queso,casual,2025-04-27
CUST0737,311,4,25225.99917469643,carne,fine_dining,2024-09-27
CUST0738,6,2,3127.67571689328,especias,fine_dining,2025-07-29
CUST0739,197,4,10066.78039798405,carne,casual,2025-01-19
CUST0740,351,6,14178.11956206493,marisco,fine_dining,2024-08-18
CUST0741,133,6,25254.66608870849,marisco,casual,2025-03-24
CUST0742,358,5,163719.0772940692,queso,hotel,2024-08-11
CUST0743,259,4,35045.906745234985,marisco,casual,2024-11-18
CUST0744,23,6,6602.1908850888085,carne,casual,2025-07-12
CUST0745,53,5,9181.3236909986,queso,hotel,2025-06-12
CUST0746,165,6,59577.537137123705,carne,casual,2025-02-20
CUST0747,202,10,8786.308809907803,carne,casual,2025-01-14
CUST0748,83,4,41104.573986830954,queso,hotel,2025-05-13
CUST0749,145,7,16687.117211182285,especias,fine_dining,2025-03-12
CUST0750,85,4,12566.392235701047,marisco,fine_dining,2025-05-11
CUST0751,78,9,8920.477861268084,pescado,casual,2025-05-18
CUST0752,1,6,705.3863487048337,pescado,fine_dining,2025-08-03
CUST0753,51,6,25461.46241545182,pescado,fine_dining,2025-06-14
CUST0754,173,4,5182.487451462555,marisco,casual,2025-02-12
CUST0755,205,6,3593.2148646255414,especias,hotel,2025-01-11
CUST0756,260,3,19014.267318848833,carne,fine_dining,2024-11-17
CUST0757,288,5,41552.50403061768,queso,casual,2024-10-20
CUST0758,34,9,2719.93183386065,especias,hotel,2025-07-01
CUST0759,348,5,40480.09673410991,pescado,fine_dining,2024-08-21
CUST0760,95,7,6014.715102969649,marisco,hotel,2025-05-01
CUST0761,72,9,28398.773654035052,marisco,casual,2025-05-24
CUST0762,39,3,26479.321586826773,queso,hotel,2025-06-26
CUST0763,154,4,12070.58448516764,carne,hotel,2025-03-03
CUST0764,250,8,15291.358142984236,especias,casual,2024-11-27
CUST0765,162,5,9986.30429253388,especias,fine_dining,2025-02-23
CUST0766,118,9,19316.355338900685,especias,fine_dining,2025-04-08
CUST0767,259,5,19146.520462462462,carne,hotel,2024-11-18
CUST0768,306,5,5891.61234522445,carne,hotel,2024-10-02
CUST0769,268,5,3817.45123463173,carne,hotel,2024-11-09
CUST0770,54,7,40681.322895083526,queso,hotel,2025-06-11
CUST0771,236,8,18200.07268325933,marisco,fine_dining,2024-12-11
CUST0772,222,3,35419.0988428549,pescado,casual,2024-12-25
CUST0773,251,6,7591.362800226435,carne,casual,2024-11-26
CUST0774,313,6,6507.637383394978,marisco,casual,2024-09-25
CUST0775,112,6,5395.568557355143,carne,hotel,2025-04-14
CUST0776,255,5,12387.121312228455,pescado,hotel,2024-11-22
CUST0777,303,7,37365.49177943156,carne,fine_dining,2024-10-05
CUST0778,207,5,8615.733769234545,marisco,fine_dining,2025-01-09
CUST0779,229,6,70968.73935694927,queso,casual,2024-12-18
CUST0780,341,5,7808.923467838887,pescado,fine_dining,2024-08-28
CUST0781,66,4,19033.69905266432,marisco,hotel,2025-05-30
CUST0782,75,4,6137.219675404734,especias,casual,2025-05-21
CUST0783,103,5,7570.7709836953445,especias,casual,2025-04-23
CUST0784,192,4,13613.709230287062,especias,hotel,2025-01-24
CUST0785,252,8,6454.508289550067,queso,fine_dining,2024-11-25
CUST0786,226,8,16229.496448349366,carne,casual,2024-12-21
CUST0787,294,7,37374.01617943156,carne,casual,2024-10-14
CUST0788,306,6,44291.34723818529,carne,fine_dining,2024-10-02
CUST0789,98,5,5040.533673688666,queso,casual,2025-04-28
CUST0790,338,5,17553.567622540653,especias,casual,2024-08-31
CUST0791,286,8,13949.82246292485,carne,hotel,2024-10-22
CUST0792,335,7,3732.4892462838566,pescado,hotel,2024-09-03
CUST0793,347,4,4800.057084327588,queso,casual,2024-08-22
CUST0794,308,5,23863.788701415764,marisco,casual,2024-09-30
CUST0795,249,5,3837.2581687845773,carne,hotel,2024-11-28
CUST0796,166,5,13790.699646677256,especias,casual,2025-02-19
CUST0797,335,8,89546.84822492668,pescado,fine_dining,2024-09-03
CUST0798,30,7,13389.389153772501,queso,casual,2025-07-05
CUST0799,247,8,1903.903011601042,marisco,hotel,2024-11-30
CUST0800,106,4,8107.879481231825,pescado,fine_dining,2025-04-20
CUST0801,51,6,9579.986523255473,queso,fine_dining,2025-06-14
CUST0802,81,6,16784.24199144525,marisco,casual,2025-05-15
CUST0803,133,5,11528.97909615831,carne,casual,2025-03-24
CUST0804,285,6,4312.485245623848,marisco,hotel,2024-10-23
CUST0805,138,3,4393.8239882693715,queso,hotel,2025-03-19
CUST0806,184,7,2954.4316718805635,carne,fine_dining,2025-02-01
CUST0807,330,3,18245.170437211487,especias,casual,2024-09-08
CUST0808,273,4,17457.47816993604,marisco,hotel,2024-11-04
CUST0809,340,4,28986.294701854196,pescado,fine_dining,2024-08-29
CUST0810,69,6,9000.438100360514,carne,fine_dining,2025-05-27
CUST0811,34,1,2619.730679175689,carne,hotel,2025-07-01
CUST0812,262,10,10820.20925352952,especias,casual,2024-11-15
CUST0813,53,5,10106.509292969,marisco,fine_dining,2025-06-12
CUST0814,205,3,4630.504913167068,pescado,hotel,2025-01-11
CUST0815,126,6,5091.513890959259,especias,fine_dining,2025-03-31
CUST0816,235,4,23297.31208512328,marisco,casual,2024-12-12
CUST0817,43,3,16412.388618378238,pescado,hotel,2025-06-22
CUST0818,240,6,46075.63709126751,pescado,casual,2024-12-07
CUST0819,111,6,83056.05285821905,queso,casual,2025-04-15
CUST0820,249,4,3302.257319938278,pescado,fine_dining,2024-11-28
CUST0821,151,5,9762.487272255473,marisco,casual,2025-03-06
CUST0822,183,3,667.067564651366,especias,fine_dining,2025-02-02
CUST0823,336,10,21348.645739021587,especias,hotel,2024-09-02
CUST0824,95,14,40988.686566399716,queso,hotel,2025-05-01
CUST0825,8,5,30754.609066817382,marisco,fine_dining,2025-07-27
CUST0826,360,4,46332.563238265335,pescado,fine_dining,2024-08-09
CUST0827,184,10,15780.501779453507,queso,fine_dining,2025-02-01
CUST0828,281,3,7916.198950167808,carne,casual,2024-10-27
CUST0829,195,5,104310.43723770825,marisco,hotel,2025-01-21
CUST0830,352,8,17300.581026182248,queso,hotel,2024-08-17
CUST0831,195,4,11653.043808502925,especias,casual,2025-01-21
CUST0832,155,5,5079.412431604489,queso,fine_dining,2025-03-02
CUST0833,93,8,12666.067951940819,carne,hotel,2025-05-03
CUST0834,160,4,40524.4272137302,marisco,casual,2025-02-25
CUST0835,61,9,8998.524751396333,queso,fine_dining,2025-06-04
CUST0836,122,7,12988.1235645641,pescado,hotel,2025-04-04
CUST0837,51,7,307.067564004423,marisco,fine_dining,2025-06-14
CUST0838,277,9,23797.717591652075,queso,casual,2024-10-31
CUST0839,5,4,11445.307159321314,queso,hotel,2025-07-30
CUST0840,92,7,12012.213607554411,marisco,fine_dining,2025-05-04
CUST0841,170,7,37395.706580783495,queso,fine_dining,2025-02-15
CUST0842,317,9,4907.764369585959,pescado,fine_dining,2024-09-21
CUST0843,22,11,6870.499902959437,marisco,casual,2025-07-13
CUST0844,326,3,6688.222531413357,pescado,fine_dining,2024-09-12
CUST0845,1,5,3174.7783616799993,pescado,hotel,2025-08-03
CUST0846,133,7,40059.24874265165,marisco,hotel,2025-03-24
CUST0847,233,5,21263.3013471027,queso,fine_dining,2024-12-14
